video_id,title,channel,published_at,published_year,published_month,keyword,category,dimension
XGwJYx8vCF4,Himbauan Ketua Mahkamah Agung RI,Mahkamah Agung Republik Indonesia,2024-11-22T08:49:44Z,2024,11,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
Fz3vFhnSZtM,Ketua Mahkamah Agung RI Sunarto Buka Rapat Pleno Kamar ke-13 Tahun 2024 - MA NEWS,KOMPASTV BENGKULU,2024-11-07T03:57:43Z,2024,11,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
i2X6nGQGC3o,"Rapat Pembinaan Mahkamah Agung, Ketua MA Ingatkan Hakim Jaga Integritas dan Sadar Teknologi",KOMPASTV,2024-07-19T16:25:50Z,2024,7,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
4QQSfYiLaQI,Mahfud MD: &quot;Banyak yang Menyebut Sarang Mafia Ada di Mahkamah Agung&quot; – Pernyataan Mengejutkan!,Critical Thinking,2024-12-01T15:00:05Z,2024,12,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
YrJmTbGG2-Y,KORUPSI DI MAHKAMAH AGUNG SEMAKIN BRUTAL - PERLU TINDAKAN SERIUS - SELAMATKAN NEGARA,Info Ciledug,2024-10-26T04:44:36Z,2024,10,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
P9xbLeyFdAE,Darurat Korupsi! Mantan Pejabat Mahkamah Agung Ditangkap - Kumpulkan Uang Suap Hampir 1 Triliun,Info Ciledug,2024-10-25T23:03:54Z,2024,10,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
dtlNgI7CzNQ,Himbauan Ketua Mahkamah Agung RI,PN Sungai Penuh,2024-11-25T07:44:07Z,2024,11,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
_KbgSFGUA90,"Rapat Pembinaan Mahkamah Agung 2024 Dibuka, Ketua MA Ingatkan Hakim Jaga Integritas!",KOMPASTV,2024-07-20T05:07:30Z,2024,7,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
lGDll9Peq08,Ketua Mahkamah Agung RI Sunarto Buka Rapat Pleno Kamar ke-13 Tahun 2024 - MA NEWS #shorts,KOMPASTV BENGKULU,2024-11-07T04:45:49Z,2024,11,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
LPl_SIP6klk,Kewenangan Mahkamah Agung Menguji Peraturan di Bawah Undang-Undang #hukum #lawyer #pengacara,Gerald.Advokat,2024-09-05T05:49:01Z,2024,9,kepercayaan publik Mahkamah Agung,institusional,kepercayaan_publik
Tqk0JOCAh9g,"Ahmad Suleman, Merusak Citra Mahkamah Agung",TV Harian Nasional,2024-03-09T18:22:01Z,2024,3,citra Mahkamah Agung,institusional,kepercayaan_publik
H3AiaZ_Q_ig,Pengadilan Tercoreng Kasus Hitakara MA Masih Punya Kesempatan Untuk Perbaiki Citra!!!,HukumID Channel,2024-04-01T09:13:21Z,2024,4,citra Mahkamah Agung,institusional,kepercayaan_publik
T1NL854z0uE,Penandatanganan Pakta Integritas Aparatur Kepaniteraan MA,KOMPASTV,2024-03-19T04:31:05Z,2024,3,citra Mahkamah Agung,institusional,kepercayaan_publik
fgYxkLx4M7Q,Pastikan Reformasi MA Menyala,METRO TV ,2024-10-17T00:44:40Z,2024,10,citra Mahkamah Agung,institusional,kepercayaan_publik
5NmPanNag5w,Sorotan Tajam untuk Kinerja Mahkamah Agung: Kasus Vina dan Vonis Ronald Tannur Tak Kunjung Selesai,TRIBUNWOW OFFICIAL,2024-11-22T08:52:04Z,2024,11,citra Mahkamah Agung,institusional,kepercayaan_publik
ClGl4jyllow,Learning Journal Day 1 Latsar CPNS Mahkamah Agung 2024,ayuta puspa,2024-09-30T07:56:59Z,2024,9,citra Mahkamah Agung,institusional,kepercayaan_publik
cxysmsOxz8E,Pastikan Reformasi MA Menyala - Bedah Editorial MI,METRO TV ,2024-10-17T01:47:58Z,2024,10,citra Mahkamah Agung,institusional,kepercayaan_publik
yks4mjQInQM,Himbauan Ketua Mahkamah Agung RI,Humas Mahkamah Agung RI,2024-11-23T08:41:47Z,2024,11,reputasi Mahkamah Agung,institusional,kepercayaan_publik
9dACmwn3V2g,KETUA KOMISI III KRITIK Mahkamah Agung : Saya Telepon Aja Ditolak,Tribun MedanTV,2024-12-28T10:30:04Z,2024,12,reputasi Mahkamah Agung,institusional,kepercayaan_publik
AlvHQ7IHk9U,Sidang Istimewa Laporan Tahunan Tahun 2023 Mahkamah Agung RI Kembali Digelar #viral #mahkamahagung,Direktorat Jenderal Badan Peradilan Umum,2024-02-22T03:02:04Z,2024,2,reputasi Mahkamah Agung,institusional,kepercayaan_publik
53JOsw7vp9M,8 NILAI UTAMA MAHKAMAH AGUNG,Dilmil II-07 Bandung,2024-08-19T08:40:06Z,2024,8,reputasi Mahkamah Agung,institusional,kepercayaan_publik
RRQbewvaaw0,Respon Mahkamah Agung Terkait Cuti Bersama Hakim #shorts,METRO TV ,2024-10-04T07:24:33Z,2024,10,reputasi Mahkamah Agung,institusional,kepercayaan_publik
tRWr4YYlcw8,RESTORATIVE JUSTICE: Peraturan Mahkamah Agung Nomor 1 Tahun 2024,Direktorat Jenderal Badan Peradilan Umum,2024-07-08T01:00:31Z,2024,7,reputasi Mahkamah Agung,institusional,kepercayaan_publik
WeDCiilGHLw,Pengadilan Tata Usaha Negara (PTUN) Jakarta | Mahkamah Agung,Idik Saeful Bahri,2024-02-25T02:32:21Z,2024,2,reputasi Mahkamah Agung,institusional,kepercayaan_publik
Arkf-PFHhJ8,Perseteruan dan Tantangan Hukum Hingga Ke Mahkamah Agung #shorts,METRO TV ,2024-08-04T12:20:57Z,2024,8,reputasi Mahkamah Agung,institusional,kepercayaan_publik
cAOq7ogDOe8,Kebijakan Mahkamah Agung RI Tentang Tindak Pidana Narkotika,Direktorat Jenderal Badan Peradilan Umum,2024-04-29T01:00:27Z,2024,4,reputasi Mahkamah Agung,institusional,kepercayaan_publik
isuwQYls9oA,Putusan MA untuk kepentingan siapa ?? #jokowi #mahkamahagung #demokrasi,gersospol. id,2024-06-03T11:58:25Z,2024,6,reputasi Mahkamah Agung,institusional,kepercayaan_publik
NCYz88SOgUg,Nasib Awyu “DIGANTUNG” Mahkamah Agung #keepalleyesonpapua #alleyesonpapua,Greenpeace Indonesia,2024-07-25T10:31:03Z,2024,7,reputasi Mahkamah Agung,institusional,kepercayaan_publik
c8hyZ2-tbr4,"Udah siap jadi pegawai Mahkamah Agung RI? Pendaftaran CPNS MA RI sudah dibuka, lho! #palumajang",Pengadilan Agama Lumajang,2024-09-18T03:00:17Z,2024,9,reputasi Mahkamah Agung,institusional,kepercayaan_publik
za__qYq0v4M,JESSICA WONGSO AJUKAN PK KE MAHKAMAH AGUNG #indonesiaupdates,indo_vlog,2024-10-09T12:35:58Z,2024,10,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
GEwKfBpA_Fs,Mahfud MD Singgung &#39;Badut Penghuni Istana&#39; Diduga Sindir Putusan MA: Istana Panggung Sirkus,INDONESIA LIVE UPDATE,2024-06-07T03:11:46Z,2024,6,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
gGeoYRchgqs,Momen Keluarga 7 Terpidana Kasus Vina Nangis Histeris setelah PK Ditolak MA | News Flash,Official iNews,2024-12-17T04:20:56Z,2024,12,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
UzvKiqfHZ1A,TERBONGKAR...!! GUS ALI MASYHURI DISEBUT TERLIBAT KASUS HAKIM AGUNG GAZALBA SALEH; IKUT TERSERET?,Hodari Podcast Rakyat,2024-05-13T13:50:25Z,2024,5,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
pU5elqbmvXo,"Hukum Diperkosa, Mulyono Jelas Mengangkangi MK &amp; MA Untuk Kepentingan Dinasti #pilkada2024 #jokowi",Warkop Bicara,2024-09-11T04:54:00Z,2024,9,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
L0FFkkwdalU,"Putusan PK Vina, Jutek: Saya Yakin MA Tak Main-main Karena Kasus Ini Dikawal Media | NTV PRIME",Nusantara TV,2024-11-09T13:30:11Z,2024,11,gak percaya Mahkamah Agung,institusional,kepercayaan_publik
0TTP_i3XqRA,"Tingkatkan Transparansi, MA Optimalkan Layanan Elektronik dalam Penanganan Perkara - MA NEWS",KOMPASTV,2024-12-31T15:35:42Z,2024,12,transparansi Mahkamah Agung,institusional,kepercayaan_publik
lxKyUDY5UfY,Mahkamah Agung atau MA RI menggelar Refleksi Kinerja Tahun 2024 hari ini.,JACKTVNews,2024-12-27T16:47:42Z,2024,12,transparansi Mahkamah Agung,institusional,kepercayaan_publik
u9nDMQd-Vcg,"🔴Mahkamah Agung Lambat &amp; Tak Ada Transparansi, Kasus Vina dan Vonis Ronald Tannur Berujung Sama?",TRIBUNWOW OFFICIAL,2024-11-23T00:00:36Z,2024,11,transparansi Mahkamah Agung,institusional,kepercayaan_publik
QvZxfGqMvRc,"LATSAR CPNS MAHKAMAH AGUNG 2024 - HARMONIS, LOYAL DAN ADAPTIF (AGENDA 2)",Yogi Riswanto,2024-10-07T06:42:26Z,2024,10,transparansi Mahkamah Agung,institusional,kepercayaan_publik
iY-ZTsdfm9M,Mahkamah Agung Janji Percepat Putusan PK Kasus Vina: &quot;Karena Kasus Ini Dipantau Rakyat&quot;,TRIBUNWOW OFFICIAL,2024-11-11T05:09:28Z,2024,11,transparansi Mahkamah Agung,institusional,kepercayaan_publik
1cGsobwmwfA,MENGURAS EMOSI! Titin Pertanyakan Kinerja MA soal Kasus Vina: Masa Kasus Viral Harus Pakai Berkas,TRIBUNWOW OFFICIAL,2024-11-22T09:26:59Z,2024,11,transparansi Mahkamah Agung,institusional,kepercayaan_publik
IjSxEEQqjX8,Reaksi AHP | Calon Hakim Agung TUN Khusus Pajak Wajarkan Pelanggaran? Keadilan Dipertanyakan! Part 1,Ikatan Wajib Pajak Indonesia (IWPI),2024-07-20T01:00:08Z,2024,7,transparansi Mahkamah Agung,institusional,kepercayaan_publik
18S_1p8Rt6M,Kegiatan Penguatan Akuntabilitas Kinerja pada MTs dan MA se Kabupaten Tabalong #akuntabilitas,Sapar_Channel,2024-06-12T11:47:30Z,2024,6,akuntabilitas MA,institusional,kepercayaan_publik
UPnU4OWw0GU,Keluarga Terpidana Kasus Vina Kecewa Putusan MA - Sindo Today 17/12,SINDOnews,2024-12-17T03:55:36Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
8nonmIJbW6Q,Mahfud MD Katakan Kecewa Berat Dan Mual Dengan Putusan MA #mahfudmd #kaesangpangarep,Yuristen,2024-09-09T08:57:52Z,2024,9,kecewa putusan MA,institusional,kepercayaan_publik
z5RUzIZRZz0,Atah Rivaldi kecewa mendengar putusan MA #terpidana #kasusvinacirebon,Kabe Hade,2024-12-19T23:25:01Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
iBtePizGOsc,"[FULL]  Kasus Vina, Keluarga Terpidana Kecewa Putusan MA - iNews Prime 16/12",Official iNews,2024-12-16T15:35:23Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
xNcEJCTpwGg,"PK Ditolak MA, Pengacara Pegi setiawan Kecewa Berat! - [Top News]",METRO TV ,2024-12-16T14:42:35Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
haNe4ULXGGM,"PK Ditolak MA, Kuasa Hukum Terpidana Kasus Vina dan Eky Siap Ajukan Banding | News Flash",Official iNews,2024-12-16T10:14:37Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
q-_ljuUvJUk,MA Kecewa OTT Hakim Sidang Ronald Tannur Cederai Kebahagiaan Para Hakim Lainnya,merahputih.com,2024-10-24T10:06:47Z,2024,10,kecewa putusan MA,institusional,kepercayaan_publik
XHZcoOLIqvc,Dede kecewa atas putusan MA #kasusvina #dedimulyadi #susnoduadji,asfa aryan,2024-12-17T06:42:23Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
qTlz1sTKeMA,Keluarga Terpidana Kasus Vina Kecewa Usai Permohonan PK Ditolak MA | OneNews Update,tvOnenewscom,2024-12-16T11:32:18Z,2024,12,kecewa putusan MA,institusional,kepercayaan_publik
719GZJAVqEQ,Ini Penampakan Emas Batangan 51 Kg Milik Zarof Ricar Tersangka Dugaan TPPU,Kompas.com,2025-04-29T23:03:33Z,2025,4,Zarof Ricar,institusional,integritas_korupsi
yYYuXdJDPg0,"Sidang Lanjutan Zarof Ricar dengan Agenda Pleidoi, Dirinya Mengaku Menyesal | Kabar Petang tvOne",tvOneNews ,2025-06-11T10:57:07Z,2025,6,Zarof Ricar,institusional,integritas_korupsi
TXj0RR2z_gY,BREAKING NEWS - Sidang Pemeriksaan Zarof Ricar Kasus Suap Vonis Ronald Tannur,KOMPASTV,2025-05-19T06:15:52Z,2025,5,Zarof Ricar,institusional,integritas_korupsi
yBTST9qLM2g,Istri dan Anak Zarof Ricar Ngaku Tak Tahu Asal-usul Duit 1 T dan Emas 51 Kg,Tribun Sumsel,2025-04-28T16:10:51Z,2025,4,Zarof Ricar,institusional,integritas_korupsi
qm8aeD2NfCo,Blak-blakan Zarof Ricar sebut Hakim Agung soal Pemufakatan Jahat,METRO TV ,2025-05-08T01:16:14Z,2025,5,Zarof Ricar,institusional,integritas_korupsi
fcUCFewlHRk,Penampakan Gepokan Uang dan Emas dalam Kontainer di Ruman Mantan Pejabat MA Zarof Ricar,Katadata Indonesia,2025-04-29T07:08:19Z,2025,4,Zarof Ricar,institusional,integritas_korupsi
hRwlodur03M,Zarof Ricar Keberatan Istri dan Anak Dihadirkan Sebagai Saksi oleh Jaksa,KOMPASTV PEKALONGAN,2025-04-30T10:12:01Z,2025,4,Zarof Ricar,institusional,integritas_korupsi
VSyaFz5mHa8,"Zarof Ricar, Eks Pejabat MA Penerima Gratifikasi Rp915 Miliar Divonis 16 Tahun | Narasi Daily",Narasi Newsroom,2025-06-19T07:30:22Z,2025,6,Zarof Ricar,institusional,integritas_korupsi
iJ5YRJ_OAXo,"Penampakan Penggeledahan Rumah Zarof Ricar, Ada Rp 920 Miliar dan Emas 51 Kg",Kompas.com,2025-04-29T12:12:58Z,2025,4,Zarof Ricar,institusional,integritas_korupsi
1vOsu6UjTzY,Zarof Ricar Ngaku Dapat Rp 200 Miliar Urus Perkara - [Top News],METRO TV ,2025-05-20T15:25:04Z,2025,5,Zarof Ricar,institusional,integritas_korupsi
XHb_pgemw8s,"USAI VONIS, MAHFUD MD DORONG KEJAKSAAN LANJUTKAN KASUS ZAROF RICAR UNTUK KASUS 915 M DAN 51 KG",Mahfud MD Official ,2025-06-20T04:31:06Z,2025,6,Zarof Ricar,institusional,integritas_korupsi
_mXxom9Yj8k,"Terbukti Serakah, Zarof Ricar Divonis 16 Tahun Penjara - [Metro Pagi Primetime]",METRO TV ,2025-06-21T01:22:29Z,2025,6,Zarof Ricar,institusional,integritas_korupsi
VdKE6xrTbgg,"Tangis Hakim Baca Vonis Zarof Ricar, Pengamat: Punya Banyak Uang, Tapi Serakah #shorts",KOMPASTV,2025-06-21T08:39:58Z,2025,6,Zarof Ricar,institusional,integritas_korupsi
s-ZCcf6CpCY,KPK Periksa Mantan Sekretaris MA Hasbi Hasan,Tribun Timur,2025-04-22T14:01:39Z,2025,4,Hasbi Hasan MA,institusional,integritas_korupsi
gez59CufbLc,"Babak Baru Kasus Suap Rp 9,8 M KPK Seret Eks Sekretaris MA Hasbi Hasan ke Pengadilan",TribunnewsWIKI Official,2025-12-31T08:34:22Z,2025,12,Hasbi Hasan MA,institusional,integritas_korupsi
GQBI_uP1eQw,KPK Periksa Mantan Sekretaris MA Hasbi Hasan,tribuntimur com,2025-04-22T15:02:29Z,2025,4,Hasbi Hasan MA,institusional,integritas_korupsi
OpcW46sxvwA,KPK Periksa Mantan Sekretaris MA Hasbi Hasan Terkait Kasus Pencucian Uang | Beritasatu,BeritaSatu,2025-04-22T11:46:48Z,2025,4,Hasbi Hasan MA,institusional,integritas_korupsi
Y3y0NHgt3I0,KPK Tangkap Menas Erwin Djohansyah Penyuap Eks Sekretaris MA Hasbi Hasan,Official iNews,2025-09-24T16:26:39Z,2025,9,Hasbi Hasan MA,institusional,integritas_korupsi
aZkX-YD4u18,"KPK Ungkap Suap Rp9,8 Miliar, Mantan Sekretaris MA Hasbi Hasan. #beritaterkini #beritaterbaru",SARANG BERITA ,2025-09-25T16:12:43Z,2025,9,Hasbi Hasan MA,institusional,integritas_korupsi
EwfBFGDf0dg,KPK GEBRAK LAGI! PENYUAP EKS SEKRETARIS MA HASBI HASAN DITANGKAP MENDADAK,ACHwan,2025-09-24T15:45:47Z,2025,9,Hasbi Hasan MA,institusional,integritas_korupsi
AkwhYfckztY,"KPK Tangkap Menas Erwin, Penyuap Eks Sekretaris MA Hasbi Hasan",Tempodotco,2025-09-25T04:03:37Z,2025,9,Hasbi Hasan MA,institusional,integritas_korupsi
WGmtmM58gPw,Windy Idol Diperiksa KPK Terkait Kasus Pencucian Uang Eks Sekretaris MA,Investigasi tvOne,2025-04-26T08:00:26Z,2025,4,Hasbi Hasan MA,institusional,integritas_korupsi
PyrKidOgmG4,KPK Tangkap Menas Erwin soal Suap Eks Sekretaris MA Hasbi Hasan - [Metro Hari Ini],METRO TV ,2025-09-25T09:59:25Z,2025,9,Hasbi Hasan MA,institusional,integritas_korupsi
9nMQcj0cmdA,"Sidang Perdana,  Jaksa Ungkap Aliran Uang Gelap Eks Sekretaris MA - [Metro Hari Ini]",METRO TV ,2025-11-18T11:22:55Z,2025,11,Nurhadi MA,institusional,integritas_korupsi
Uu_8aHdA9jQ,🔴LIVE UPDATE | Jet Pribadi Kaesang Disorot di Kasus Gratifikasi Eks Sekretaris MA Nurhadi,Tribunnews,2025-11-28T12:06:30Z,2025,11,Nurhadi MA,institusional,integritas_korupsi
3twmr64GXxM,"KPK Sita Rp4,6 M Kasus TPPU Hasil Sawit Milik Eks Sekretaris MA Nurhadi",Media Indonesia,2025-10-24T07:44:12Z,2025,10,Nurhadi MA,institusional,integritas_korupsi
U7_b0VKrOqw,KPK SITA UANG MILIARAN HASIL PRODUKSI SAWIT NURHADI EKS SEKRETARIS MA,JAVA TV NASIONAL,2025-07-18T10:37:11Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
w7l976u9bR4,Mantan Sekjen MA Nurhadi Kembali Ditangkap KPK | Liputan 6,Liputan6,2025-07-01T03:17:15Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
9D01LIzW7VI,🔴 Nama Kaesang Terseret soal Jet Pribadi dalam Kasus Gratifikasi Eks Sekretaris MA Nurhadi,Tribun Jogja Official,2025-11-29T03:32:50Z,2025,11,Nurhadi MA,institusional,integritas_korupsi
YTpFTHzRCIc,"Belum Taubat! Nurhadi, Mantan Sekretaris MA Ditangkap KPK Lagi | iNews Room | 30/06",Official iNews,2025-06-30T14:36:06Z,2025,6,Nurhadi MA,institusional,integritas_korupsi
HkiT5iZMIR8,Eks Sekretaris MA Nurhadi Kembali Ditangkap KPK,ACHwan,2025-07-01T03:45:55Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
0t2fnKMuMpM,KPK Kembali Tangkap Eks Sekretaris MA Nurhadi #berita #news #fypage #politik #politics,JurnasTV,2025-07-01T06:20:34Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
R14RQ4Zod1E,Jaksa Ungkap Eks Sekretaris MA Nurhadi Cuci Uang Pakai Rekening Menantu,Relung Media,2025-11-19T04:30:28Z,2025,11,Nurhadi MA,institusional,integritas_korupsi
rVdlO1N0PmE,"🔴 LIVE | Usai Dibebaskan, KPK Tangkap Lagi Eks Sekretaris MA Nurhadi - Beritasatu Sore",BeritaSatu,2025-07-01T11:12:00Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
Dmtg4sCAMXc,"Eks Sekretaris MA Nurhadi Ditangkap KPK Lagi Usai Bebas, Tersangka Pencucian Uang",PodNews ID,2025-07-01T07:54:18Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
WqbAyhkYTGM,"Baru Bebas, Eks Sekretaris MA Nurhadi Kembali Ditangkap KPK Terkait Kasus TPPU | Fokus",Fokus Indosiar,2025-07-01T03:48:29Z,2025,7,Nurhadi MA,institusional,integritas_korupsi
gOxVWYJQaag,"Eks Sekretaris MA Nurhadi Didakwa Gratifikasi Lagi, Terima Rp 137 M",Waspada TV,2025-11-18T19:20:00Z,2025,11,Nurhadi MA,institusional,integritas_korupsi
v0rhe2K43yo,Eks Sekretaris MA Nurhadi Kembali Ditangkap KPK,Tribun Jambi,2025-06-30T14:30:44Z,2025,6,Nurhadi MA,institusional,integritas_korupsi
ln0KfucPYko,💥 Uang &amp; Emas Rp 1 Triliun! Hakim Bongkar Harta Tak Wajar Eks Pejabat MA ⚖️🔥,Teguh_vbx On Channel,2025-06-18T18:56:20Z,2025,6,Sudrajad Dimyati,institusional,integritas_korupsi
ZViHvSkZmkU,INILAH 4 PENJAHAT HAKIM AGUNG DAN KONSTITUSI,literatus,2025-08-21T14:26:19Z,2025,8,Sudrajad Dimyati,institusional,integritas_korupsi
Rd0rIRebxDE,"Penelusuran Koperasi Inti Dana, yang Menjadi Cikal Bakal Terjadinya Kasus Suap Hakim Agung | tvOne",Talk Show tvOne RELOAD,2025-04-16T21:00:26Z,2025,4,Sudrajad Dimyati,institusional,integritas_korupsi
PVbgnpQ561E,"Pertama Kalinya, Hakim Agung Ditangkap Tangan oleh KPK atas Kasus Dugaan Suap | Fakta tvOne",Talk Show tvOne RELOAD,2025-04-16T17:00:34Z,2025,4,Sudrajad Dimyati,institusional,integritas_korupsi
8JpfK8ytAck,"Berdasarkan Konstruksi Hukum, Mantan Hakim Agung, Gayus Lumbuun, Berpendapat Kejahatan Terstruktur",Talk Show tvOne RELOAD,2025-04-17T05:00:15Z,2025,4,Sudrajad Dimyati,institusional,integritas_korupsi
2sAEeB1uoX4,"Kasus Suap Menyuap Hakim Agung, Wakil Ketua KPK: Bagi KPK Itu Sangat Ironi &amp; Menyedihkan | tvOne",Talk Show tvOne RELOAD,2025-04-17T03:00:05Z,2025,4,Sudrajad Dimyati,institusional,integritas_korupsi
QxlP4eg35lY,"[FULL] Hakim Agung Terima Suap, Runtuhnya Benteng Keadilan | Fakta tvOne",Talk Show tvOne RELOAD,2025-04-17T07:00:32Z,2025,4,Sudrajad Dimyati,institusional,integritas_korupsi
PFEqR7ssrSM,Panggil Ketua MA ke RDP KOMISI 3 DPR RI! Jangan cuma diwakili sekretaris MA!,DrEng Rismon H Sianipar,2025-01-21T00:56:06Z,2025,1,Sudrajad Dimyati,institusional,integritas_korupsi
eHqY3dD_N0A,"Wakil Ketua KPK, Nurul Ghufron, Jelaskan Konstruksi Kasus hingga Praktik Suap Hakim Agung Terbongkar",Talk Show tvOne RELOAD,2025-04-16T23:00:43Z,2025,4,Sudrajad Dimyati,institusional,integritas_korupsi
m_JIFZP29kE,Hukuman Gazalba Saleh Disunat! Kok Bisa?,METRO TV ,2025-06-25T12:44:55Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
XbgFEjO4pRM,Keluarga Gazalba Saleh Kompak Nyuci Duit!,METRO TV ,2025-06-25T12:49:29Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
8afF1fth3KQ,"Sunat Hukuman Gazalba Saleh, MA: Males Adil? | Meet Nite Live",METRO TV ,2025-06-25T11:03:15Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
XJio8sumeeQ,"HUKUMAN HAKIM AGUNG GAZALBA SALEH DIRINGANKAN Mahkamah Agung, Kini Resmi Divonis 10 Tahun",TribunJatim Official,2025-06-21T07:07:59Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
o9uw_M9Mq90,MA Pangkas Hukuman Gazalba Saleh jadi 10 Tahun #berita #fypage #news #politik #politics,JurnasTV,2025-06-23T09:31:37Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
VayQu5xUVN0,MA Pangkas Hukuman Gazalba Saleh jadi 10 Tahun #berita #news #fypage #politik #politics,katakini channel,2025-06-23T09:23:47Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
vpV7h9DX-Gw,"HUKUMAN GAZALBA SALEH DIRINGANKAN 2 TAHUN di Mahkamah Agung, Kini Resmi Divonis 10 Tahun",TribunJatim Official,2025-06-21T06:53:18Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
0d5LKzOENgM,Mantan Hakim Agung Dapet Diskon Hukuman! #shorts,leksikal,2025-06-24T07:00:01Z,2025,6,Gazalba Saleh,institusional,integritas_korupsi
0285CylkCOo,Judicial Corruption in Indonesia: The Gazalba Saleh Case_Fatimah Azzahra_English for Law Unsoed,i m a,2025-12-18T10:42:24Z,2025,12,Gazalba Saleh,institusional,integritas_korupsi
g7czdmO_GbA,"MA Kabulkan Kasasi, 3 Terdakwa Korupsi Lahan di Bangka Batal Bebas, Dijatuhi Hukuman Penjara",Tribunnews,2025-10-17T08:47:39Z,2025,10,vonis bebas kasasi MA,institusional,integritas_korupsi
pyXSwr4-84A,Akhir Penantian: Klien Cahaya Gemilang Firm Bebas Usai Putusan Kasasi MA | Mojokerto,NEWJURNALIS | NEWS,2025-05-20T09:37:00Z,2025,5,vonis bebas kasasi MA,institusional,integritas_korupsi
PUd9_0sh18Q,"MA Kabulkan Kasasi, Agnez Mo Bebas dari Denda Rp 1,5 Miliar",Maha_chanel,2025-08-15T00:00:29Z,2025,8,vonis bebas kasasi MA,institusional,integritas_korupsi
8ZCEH4OgDtQ,"MA Tolak Kasasi Mario Dandy, Total Hukuman Tetap 18 Tahun Penjara | MA NEWS",KOMPASTV,2025-11-28T01:49:22Z,2025,11,vonis bebas kasasi MA,institusional,integritas_korupsi
yEIfYRbY_xA,"MANTAN PEJABAT BUMN DI PADANG, URUNG MENGHIRUP UDARA BEBAS,  SETELAH MA MENGABULKAN KASASI JAKSA",BERITA PADANG,2025-01-22T00:00:52Z,2025,1,vonis bebas kasasi MA,institusional,integritas_korupsi
G_AQPybHjkU,Putusan MA Pastikan Mario Dandy Dipenjara Kasus Pencabulan - [BERANTAS],METRO TV ,2025-11-27T06:24:03Z,2025,11,vonis bebas kasasi MA,institusional,integritas_korupsi
5MofXhksS0o,"Ajukan Kasasi ke Mahkamah Agung, Akankah Nikita Mirzani Berpeluang Bebas? #nikitamirzani #nikmir",KapanLagiDotCom,2025-12-10T07:24:14Z,2025,12,vonis bebas kasasi MA,institusional,integritas_korupsi
FKrnqvQxENo,"MA Tolak Kasasi Jaksa, Vonis Bebas Septia Eks Karyawan Jhon LBF .#videoshorts #shorts #jaksa #.",kelik mansyur,2025-07-13T12:22:00Z,2025,7,vonis bebas kasasi MA,institusional,integritas_korupsi
3yTU-fJ9r-M,"Ma Tolak Kasasi Jaksa, Vonis Bebas Septia Eks Karyawan Jhon LBF Inkrah.",Uritanet Chanel,2025-07-25T08:06:10Z,2025,7,vonis bebas kasasi MA,institusional,integritas_korupsi
zFIFry4AlrE,"DIFITNAH BERTAHUN-TAHUN, AKHIRNYA BEBAS! MA Menangkan Gasper Tipnoni",FHN.,2025-12-17T17:46:02Z,2025,12,vonis bebas kasasi MA,institusional,integritas_korupsi
msYccMlyIVA,MA Diskon Hukuman Mantan Dirut Garuda,Jelajah Hukum,2025-07-22T04:27:44Z,2025,7,diskon hukuman MA,institusional,integritas_korupsi
A7kfDaLCT8c,"MA Sunat Hukuman Setya Novanto, Angin Segar Bagi Koruptor?",CNN Indonesia,2025-07-05T16:30:02Z,2025,7,diskon hukuman MA,institusional,integritas_korupsi
